    1118.36734694   1090.62360130   1067.22535939   1047.47576576   1030.79277285   1016.68866367   1004.75441755    994.64716022    986.07973947    978.81191233    972.64285354    967.40479686    962.95766367    959.18455184    955.98796864    953.28670127    951.01322960    949.11159677    947.53566543    946.24769829    945.21721211    944.42006352    943.83773338    943.45678324    943.26846431    943.26846431    943.45678324    943.83773338    944.42006352    945.21721211    946.24769829    947.53566543    949.11159676    951.01322960    953.28670127    955.98796864    959.18455184    962.95766367    967.40479686    972.64285354    978.81191233    986.07973947    994.64716022   1004.75441755   1016.68866367   1030.79277285   1047.47576576   1067.22535939   1090.62360130   1118.36734694
    1110.20408163   1082.57556827   1059.14091244   1039.24546694   1022.34205619   1007.97098123    995.74500777    985.33760794    976.47342343    968.92034251    962.48282827    956.99626865    952.32218879    948.34420304    944.96460442    942.10150304    939.68643571    937.66237871    935.98210458    934.60683264    933.50513074    932.65203296    932.02834461    931.62011198    931.41823908    931.41823908    931.62011198    932.02834461    932.65203296    933.50513074    934.60683264    935.98210458    937.66237871    939.68643571    942.10150303    944.96460442    948.34420304    952.32218879    956.99626865    962.48282827    968.92034250    976.47342342    985.33760794    995.74500776   1007.97098123   1022.34205619   1039.24546694   1059.14091244   1082.57556827   1110.20408163
    1102.04081633   1074.66515742   1051.33130049   1031.42263160   1014.42350511    999.89993325    987.48518868    976.86868824    967.78712976    960.01724106    953.36974022    947.68424996    942.82499265    938.67714066    935.14372554    932.14302680    929.60637385    927.47630394    925.70502684    924.25315450    923.08865983    922.18603504    921.52562516    921.09311701    920.87916871    920.87916871    921.09311701    921.52562516    922.18603504    923.08865982    924.25315450    925.70502684    927.47630394    929.60637385    932.14302679    935.14372554    938.67714066    942.82499264    947.68424996    953.36974022    960.01724106    967.78712976    976.86868824    987.48518868    999.89993325   1014.42350511   1031.42263160   1051.33130049   1074.66515742   1102.04081633
    1093.87755102   1066.86616302   1043.74516481   1023.93278512   1006.94225722    992.36333975    979.84856142    969.10268007    959.87437225    951.94951525    945.14564827    939.30734111    934.30228748    930.01799397    926.35896959    923.24434167    920.60583828    918.38608720    916.53718935    915.01953102    913.80080472    912.85521338    912.16283715    911.70914610    911.48464570    911.48464570    911.70914610    912.16283715    912.85521337    913.80080472    915.01953102    916.53718935    918.38608720    920.60583828    923.24434167    926.35896959    930.01799397    934.30228748    939.30734111    945.14564827    951.94951525    959.87437225    969.10268007    979.84856141    992.36333975   1006.94225722   1023.93278512   1043.74516481   1066.86616302   1093.87755102
    1085.71428571   1059.15785534   1036.34172410   1016.71645448    999.82202554    985.27028255    972.73185602    961.92616890    952.61361104    944.58926704    937.67778833    931.72913519    926.61500128    922.22578993    918.46804713    915.26227985    912.54110357    910.24767404    908.33436592    906.76166727    905.49726390    904.51529188    903.79574040    903.32399066    903.09047945    903.09047945    903.32399066    903.79574040    904.51529188    905.49726390    906.76166727    908.33436592    910.24767404    912.54110356    915.26227985    918.46804713    922.22578993    926.61500128    931.72913519    937.67778833    944.58926704    952.61361104    961.92616889    972.73185602    985.27028255    999.82202553   1016.71645448   1036.34172410   1059.15785534   1085.71428571
    1077.55102041   1051.52365647   1029.08826392   1009.72570972    993.00097303    978.54658218    966.05023321    955.24533516    945.90363110    937.82931678    930.85426288    924.83407146    919.64478035    915.18008445    911.34897985    908.07376087    905.28831662    902.93668508    900.97183102    899.35461970    898.05296391    897.04112506    896.29915308    895.81245268    895.57146624    895.57146624    895.81245268    896.29915308    897.04112506    898.05296391    899.35461970    900.97183102    902.93668508    905.28831661    908.07376087    911.34897985    915.18008445    919.64478035    924.83407146    930.85426288    937.82931678    945.90363110    955.24533516    966.05023321    978.54658217    993.00097303   1009.72570972   1029.08826392   1051.52365647   1077.55102041
    1069.38775510   1043.95018239   1021.95830451   1002.92160608    986.42861132    972.13133701    959.73362575    948.98222480    939.65983133    931.57956682    924.58050808    918.52401609    913.29068115    908.77775573    904.89698224    901.57274772    898.74051376    896.34548205    894.34146415    892.68993016    891.35921572    890.32387066    889.56413564    889.06553593    888.81858388    888.81858388    889.06553593    889.56413564    890.32387065    891.35921572    892.68993016    894.34146415    896.34548204    898.74051375    901.57274772    904.89698224    908.77775572    913.29068115    918.52401608    924.58050807    931.57956682    939.65983133    948.98222479    959.73362575    972.13133701    986.42861132   1002.92160607   1021.95830451   1043.95018238   1069.38775510
    1061.22448980   1036.42653706   1014.93024106    996.27226540    980.06344354    965.97425412    953.72387409    943.07178714    933.81123868    925.76404277    918.77639352    912.71543613    907.46642355    902.93033442    899.02186226    895.66770934    892.80513591    890.38072651    888.34934408    886.67324817    885.32135866    884.26864985    883.49566258    882.98812498    882.73667427    882.73667427    882.98812497    883.49566258    884.26864985    885.32135866    886.67324816    888.34934408    890.38072651    892.80513590    895.66770934    899.02186226    902.93033442    907.46642354    912.71543613    918.77639352    925.76404276    933.81123868    943.07178714    953.72387409    965.97425412    980.06344354    996.27226540   1014.93024106   1036.42653706   1061.22448980
    1053.06122449   1028.94378383   1007.98631976    989.75141884    973.87115428    960.03357421    947.97247089    937.45951293    928.29809904    920.31848127    913.37383675    907.33705892    902.09810384    897.56177281    893.64584463    890.27949361    887.40194536    884.96133428    882.91373444    881.22234199    879.85679172    878.79259384    878.01068002    877.49704992    877.24251172    877.24251172    877.49704992    878.01068002    878.79259384    879.85679172    881.22234199    882.91373444    884.96133428    887.40194536    890.27949360    893.64584463    897.56177280    902.09810384    907.33705892    913.37383675    920.31848126    928.29809903    937.45951293    947.97247089    960.03357420    973.87115428    989.75141884   1007.98631976   1028.94378383   1053.06122449
    1044.89795918   1021.49454391   1001.11185662    983.33728701    967.82320606    954.27444592    942.43877438    932.09954242    923.06992705    915.18835840    908.31483701    902.32792906    897.12228578    892.60657481    888.70174106    885.33953608    882.46126988    880.01675068    877.96338583    876.26542305    874.89331583    873.82320015    873.03647221    872.51945954    872.26317925    872.26317925    872.51945954    873.03647221    873.82320015    874.89331583    876.26542304    877.96338583    880.01675068    882.46126987    885.33953608    888.70174106    892.60657480    897.12228578    902.32792906    908.31483700    915.18835840    923.06992705    932.09954242    942.43877437    954.27444592    967.82320606    983.33728701   1001.11185662   1021.49454391   1044.89795918
    1036.73469388   1014.07268771    994.29463455    977.01171074    961.89574146    948.66764274    937.08858462    926.95314307    918.08392194    910.32727367    903.54985063    897.63579193    892.48440316    888.00822414    884.13140683    880.78834554    877.92251581    875.48548888    873.43609634    871.73972531    870.36772891    869.29693980    868.50927772    867.99144342    867.73469373    867.73469373    867.99144341    868.50927771    869.29693980    870.36772890    871.73972531    873.43609633    875.48548887    877.92251580    880.78834553    884.13140683    888.00822414    892.48440316    897.63579192    903.54985063    910.32727366    918.08392193    926.95314307    937.08858462    948.66764274    961.89574145    977.01171074    994.29463455   1014.07268771   1036.73469388
    1028.57142857   1006.67309486    987.52443317    970.75946959    956.06871682    943.18854292    931.89300232    921.98747864    913.30367549    905.69562135    899.03644528    893.21574560    888.13741997    883.71785966    879.88443522    876.57421912    873.73290403    871.31388552    869.27748500    867.59029439    866.22462790    865.15806989    864.37310979    863.85685748    863.60083400    863.60083400    863.85685747    864.37310978    865.15806989    866.22462790    867.59029438    869.27748500    871.31388551    873.73290403    876.57421912    879.88443522    883.71785965    888.13741996    893.21574560    899.03644528    905.69562135    913.30367549    921.98747863    931.89300231    943.18854291    956.06871682    970.75946959    987.52443317   1006.67309486   1028.57142857
    1020.40816327    999.29146582    980.79265864    964.56774316    950.32521361    937.81631309    926.82750858    917.17460912    908.69811437    901.25949448    894.73818192    889.02911371    884.04070381    879.69315603    875.91704995    872.65214892    869.84639159    867.45503723    865.43994227    863.76895034    862.41538232    861.35761570    860.57874500    860.06631699    859.81213603    859.81213603    860.06631699    860.57874500    861.35761570    862.41538232    863.76895034    865.43994227    867.45503723    869.84639158    872.65214891    875.91704994    879.69315603    884.04070381    889.02911371    894.73818192    901.25949448    908.69811437    917.17460911    926.82750858    937.81631309    950.32521361    964.56774316    980.79265863    999.29146582   1020.40816327
    1012.24489796    991.92417255    974.09204962    958.42568159    944.65088665    932.53325049    921.87121890    912.49067434    904.24063043    896.98977759    890.62368327    885.04250060    880.15907632    875.89737584    872.19116320    868.98288880    866.22274883    863.86788856    861.88172835    860.23339573    858.89725067    857.85249408    857.08285193    856.57632884    856.32502699    856.32502699    856.57632884    857.08285193    857.85249408    858.89725066    860.23339573    861.88172835    863.86788855    866.22274883    868.98288880    872.19116319    875.89737584    880.15907632    885.04250060    890.62368327    896.98977759    904.24063042    912.49067434    921.87121889    932.53325049    944.65088665    958.42568158    974.09204962    991.92417255   1012.24489796
    1004.08163265    984.56813923    967.41644190    952.32406052    939.03351910    927.32424961    917.00627466    907.91522409    899.90836280    892.86139300    886.66585522    881.22699705    876.46201066    872.29856456    868.67357249    865.53215600    862.82676743    860.51644726    858.56619609    856.94644567    855.63261686    854.60475526    853.84723719    853.34854040    853.10107559    853.10107559    853.34854040    853.84723718    854.60475526    855.63261686    856.94644567    858.56619609    860.51644726    862.82676743    865.53215600    868.67357248    872.29856456    876.46201065    881.22699704    886.66585522    892.86139300    899.90836280    907.91522408    917.00627465    927.32424961    939.03351910    952.32406052    967.41644190    984.56813923   1004.08163265
     995.91836735    977.22074610    960.76057837    946.25500202    933.46266096    922.17636712    912.21734431    903.43066586    895.68160262    888.85267226    882.84123384    877.55751051    872.92295143    868.86886535    865.33527410    862.26994606    859.62757883    857.36910740    855.46111911    853.87536097    852.58832816    851.58092486    850.83819058    850.34908687    850.10634054    850.10634054    850.34908687    850.83819058    851.58092486    852.58832816    853.87536097    855.46111911    857.36910740    859.62757882    862.26994605    865.33527410    868.86886534    872.92295142    877.55751051    882.84123384    888.85267225    895.68160262    903.43066586    912.21734431    922.17636712    933.46266096    946.25500202    960.76057837    977.22074609    995.91836735
     987.75510204    969.87975149    954.11995462    940.21174697    927.92933354    917.07846468    907.49121200    899.02180729    891.54329720    884.94482990    879.12943587    874.01219875    869.51873679    865.58393408    862.15087471    859.16994368    856.59806619    854.39806369    852.53810923    850.99126899    849.73511925    848.75143079    848.02591436    847.54802220    847.31080226    847.31080226    847.54802220    848.02591436    848.75143079    849.73511924    850.99126899    852.53810923    854.39806369    856.59806619    859.16994368    862.15087471    865.58393407    869.51873679    874.01219875    879.12943587    884.94482990    891.54329720    899.02180728    907.49121200    917.07846468    927.92933353    940.21174696    954.11995462    969.87975149    987.75510204
     979.59183673    962.54322802    947.49069242    934.18846837    922.42578615    912.02091394    902.81643640    894.67547495    887.47863519    881.12152106    875.51269455    870.57198908    866.22910581    862.42243865    859.09808574    856.20901469    853.71435580    851.57880352    849.77211008    848.26865915    847.04710975    846.09010276    845.38402431    844.91882127    844.68786569    844.68786569    844.91882127    845.38402431    846.09010276    847.04710974    848.26865915    849.77211008    851.57880351    853.71435579    856.20901468    859.09808574    862.42243864    866.22910580    870.57198908    875.51269455    881.12152106    887.47863519    894.67547494    902.81643640    912.02091394    922.42578615    934.18846837    947.49069242    962.54322802    979.59183673
     971.42857143    955.20950993    940.86943535    928.18011698    916.94529451    906.99535127    898.18306617    890.38019521    883.47469770    877.36846780    871.97546591    867.22016893    863.03627709    859.36562905    856.15728765    853.36676668    850.95537584    848.88966525    847.14095561    845.68494231    844.50136476    843.57373390    842.88911237    842.43794322    842.21392399    842.21392399    842.43794321    842.88911237    843.57373390    844.50136476    845.68494231    847.14095561    848.88966525    850.95537583    853.36676668    856.15728764    859.36562905    863.03627709    867.22016893    871.97546591    877.36846779    883.47469770    890.38019521    898.18306617    906.99535127    916.94529450    928.18011698    940.86943535    955.20950993    971.42857143
     963.26530612    947.87714942    934.25326196    922.18229264    911.48199236    901.99447245    893.58240095    886.12592533    879.52016336    873.67314207    868.50409337    863.94203570    859.92458711    856.39696700    853.31115322    850.62516811    848.30247275    846.31145302    844.62498435    843.22006496    842.07750939    841.18169578    840.52036212    840.08444737    839.86797470    839.86797470    840.08444737    840.52036212    841.18169577    842.07750938    843.22006496    844.62498435    846.31145302    848.30247275    850.62516811    853.31115322    856.39696700    859.92458711    863.94203570    868.50409336    873.67314207    879.52016335    886.12592533    893.58240095    901.99447245    911.48199236    922.18229263    934.25326196    947.87714942    963.26530612
     955.10204082    940.54487996    927.63961287    916.19113617    906.03072979    897.01185954    889.00678936    881.90382541    875.60505745    870.02449515    865.08652062    860.72459599    856.88017850    853.50180564    850.54432090    847.96821679    845.73907655    843.82709994    842.20670129    840.85617053    839.75738973    838.89559942    838.25920997    837.83965454    837.63128105    837.63128105    837.83965454    838.25920996    838.89559942    839.75738973    840.85617053    842.20670129    843.82709994    845.73907655    847.96821679    850.54432090    853.50180563    856.88017849    860.72459598    865.08652061    870.02449515    875.60505744    881.90382540    889.00678935    897.01185953    906.03072979    916.19113617    927.63961287    940.54487996    955.10204082
     946.93877551    933.21158521    921.02622897    910.20323768    900.58695282    892.04183343    884.44945669    877.70606362    871.72053706    866.41272536    861.71204443    857.55630591    853.89073013    850.66711149    847.84311029    845.38165064    843.25040789    841.42137264    839.87048074    838.57730104    837.52477397    836.69899604    836.08904565    835.68684745    835.48707246    835.48707246    835.68684745    836.08904565    836.69899604    837.52477397    838.57730103    839.87048074    841.42137263    843.25040789    845.38165064    847.84311029    850.66711148    853.89073012    857.55630590    861.71204443    866.41272536    871.72053706    877.70606362    884.44945669    892.04183343    900.58695282    910.20323768    921.02622897    933.21158521    946.93877551
     938.77551020    925.87627233    914.41109833    904.21555773    895.14659988    887.07932718    879.90435668    873.52564831    867.85870570    862.82907723    858.37110051    854.42684566    850.94522229    847.88122190    845.19527346    842.85269413    840.82322088    839.08061127    837.60230430    836.36913373    835.36508800    834.57711198    833.99494686    833.61100514    833.42027879    833.42027879    833.61100514    833.99494685    834.57711198    835.36508800    836.36913373    837.60230430    839.08061127    840.82322088    842.85269413    845.19527346    847.88122190    850.94522229    854.42684565    858.37110050    862.82907723    867.85870569    873.52564830    879.90435668    887.07932718    895.14659988    904.21555773    914.41109833    925.87627233    938.77551020
     930.61224490    918.53804871    907.79240993    898.22535861    889.70601175    882.11977560    875.36604233    869.35628176    864.01245166    859.26566635    855.05507650    851.32692245    848.03373108    845.13363240    842.58977646    840.36983513    838.44557622    836.79249986    835.38952903    834.21874762    833.26518077    832.51661336    831.96344324    831.59856666    831.41729391    831.41729391    831.59856666    831.96344324    832.51661336    833.26518076    834.21874761    835.38952903    836.79249985    838.44557621    840.36983513    842.58977646    845.13363240    848.03373108    851.32692245    855.05507650    859.26566634    864.01245165    869.35628176    875.36604232    882.11977560    889.70601174    898.22535861    907.79240993    918.53804871    930.61224490
     922.44897959    911.19610122    901.16851243    892.23014338    884.26185148    877.15901755    870.82955184    865.19223122    860.17530569    855.71532514    851.75614751    848.24809701    845.14724725    842.41480903    840.01660639    837.92262759    836.10664034    834.54586256    833.22068154    832.11441584    831.21311543    830.50539617    829.98230599    829.63722022    829.46576461    829.46576461    829.63722022    829.98230599    830.50539617    831.21311543    832.11441584    833.22068154    834.54586256    836.10664034    837.92262758    840.01660639    842.41480903    845.14724725    848.24809701    851.75614751    855.71532514    860.17530569    865.19223122    870.82955183    877.15901755    884.26185148    892.23014338    901.16851243    911.19610122    922.44897959
     914.28571429    903.84967720    894.53787659    886.22760022    878.81103201    872.19320773    866.29030603    861.02821334    856.34131389    852.17146556    848.46712970    845.18262944    842.27751537    839.71602186    837.46659998    835.50151607    833.79650662    832.33048218    831.08527426    830.04542025    829.19798254    828.53239855    828.04035927    827.71571422    827.55440147    827.55440147    827.71571422    828.04035927    828.53239855    829.19798253    830.04542025    831.08527426    832.33048218    833.79650661    835.50151607    837.46659998    839.71602186    842.27751537    845.18262943    848.46712970    852.17146556    856.34131389    861.02821334    866.29030603    872.19320773    878.81103201    886.22760022    894.53787659    903.84967720    914.28571429
     906.12244898    896.49806649    887.89905967    880.21555029    873.35064843    867.21873498    861.74401405    856.85928868    852.50492234    848.62795503    845.18134873    842.12334099    839.41688987    837.02919597    834.93129036    833.09767888    831.50603535    830.13693753    828.97364074    828.00188494    827.20973227    826.58743193    826.12731074    825.82368726    825.67280857    825.67280857    825.82368726    826.12731074    826.58743193    827.20973226    828.00188494    828.97364073    830.13693753    831.50603534    833.09767888    834.93129036    837.02919597    839.41688986    842.12334099    845.18134873    848.62795503    852.50492233    856.85928868    861.74401405    867.21873498    873.35064843    880.21555029    887.89905967    896.49806649    906.12244898
     897.95918367    889.14058356    881.25067040    874.19189668    867.87791265    862.23214428    857.18658442    852.68076338    848.66087055    845.07900290    841.89251999    839.06348891    836.55820499    834.34677725    832.40276909    830.70288681    829.22670975    827.95645709    826.87678721    825.97462620    825.23902297    824.66102859    824.23359825    823.95151431    823.81132949    823.81132949    823.95151431    824.23359825    824.66102859    825.23902297    825.97462620    826.87678721    827.95645709    829.22670974    830.70288680    832.40276908    834.34677724    836.55820498    839.06348890    841.89251999    845.07900289    848.66087055    852.68076337    857.18658442    862.23214428    867.87791265    874.19189668    881.25067040    889.14058355    897.95918367
     889.79591837    881.77654874    874.59133259    868.15457217    862.39008751    857.23005953    852.61403852    848.48809497    844.80409110    841.51905457    838.59463808    835.99665167    833.69465634    831.66161042    829.87356105    828.30937525    826.95050551    825.78078628    824.78625801    823.95501625    823.27708364    822.74430305    822.35025053    822.09016692    821.96090721    821.96090721    822.09016692    822.35025053    822.74430305    823.27708363    823.95501625    824.78625801    825.78078627    826.95050551    828.30937525    829.87356105    831.66161041    833.69465634    835.99665166    838.59463808    841.51905456    844.80409110    848.48809497    852.61403852    857.23005952    862.39008751    868.15457217    874.59133259    881.77654874    889.79591837
     881.63265306    874.40526742    867.91964496    862.10148263    856.88441714    852.20910394    848.02242366    844.27680004    840.92961296    837.94269143    835.28187360    832.91662291    830.81969199    828.96682746    827.33651031    825.90972754    824.66977187    823.60206649    822.69401276    821.93485891    821.31558822    820.82882531    820.46875962    820.23108515    820.11295578    820.11295578    820.23108515    820.46875962    820.82882531    821.31558822    821.93485891    822.69401276    823.60206649    824.66977187    825.90972754    827.33651031    828.96682746    830.81969198    832.91662290    835.28187360    837.94269143    840.92961296    844.27680004    848.02242366    852.20910394    856.88441714    862.10148263    867.91964496    874.40526742    881.63265306
     873.46938776    867.02600491    861.23413383    856.03044214    851.35804938    847.16581439    843.40772257    840.04236095    837.03246658    834.34453469    831.94847566    829.81731239    827.92691162    826.25574482    824.78467516    823.49676793    822.37712252    821.41272405    820.59231354    819.90627519    819.34653990    818.90650413    818.58096333    818.36605946    818.25924195    818.25924195    818.36605946    818.58096333    818.90650413    819.34653990    819.90627519    820.59231354    821.41272405    822.37712252    823.49676793    824.78467515    826.25574482    827.92691161    829.81731239    831.94847566    834.34453468    837.03246658    840.04236095    843.40772256    847.16581439    851.35804938    856.03044214    861.23413383    867.02600491    873.46938776
     865.30612245    859.63795424    854.53319359    849.93909376    845.80794506    842.09654540    838.76575628    835.78012971    833.10758935    830.71915197    828.58867914    826.69265309    825.00997279    823.52176820    822.21123123    821.06346274    820.06533477    819.20536749    818.47362042    817.86159724    817.36216373    816.96947851    816.67893593    816.48712085    816.39177508    816.39177508    816.48712085    816.67893592    816.96947851    817.36216373    817.86159724    818.47362042    819.20536749    820.06533476    821.06346274    822.21123123    823.52176819    825.00997279    826.69265309    828.58867914    830.71915197    833.10758935    835.78012970    838.76575628    842.09654540    845.80794506    849.93909376    854.53319359    859.63795424    865.30612245
     857.14285714    852.24019135    847.81500629    843.82480735    840.23076659    836.99735758    834.09207717    831.48522708    829.14973037    827.06096652    825.19661644    823.53651403    822.06250365    820.75830434    819.60938170    818.60282870    817.72725591    816.97269191    816.33049398    815.79326922    815.35480606    815.01001602    814.75488555    814.58643769    814.50270361    814.50270361    814.58643769    814.75488555    815.01001602    815.35480606    815.79326922    816.33049398    816.97269191    817.72725591    818.60282869    819.60938170    820.75830433    822.06250365    823.53651403    825.19661644    827.06096652    829.14973037    831.48522708    834.09207717    836.99735758    840.23076659    843.82480734    847.81500629    852.24019135    857.14285714
     848.97959184    844.83160801    841.07742622    837.68454056    834.62273598    831.86388462    829.38184955    827.15243662    825.15335522    823.36416939    821.76623423    820.34261915    819.07802210    817.95867924    816.97227384    816.10784746    815.35571559    814.70738924    814.15550352    813.69375375    813.31683945    813.02041645    812.80105696    812.65621786    812.58421691    812.58421691    812.65621786    812.80105696    813.02041645    813.31683945    813.69375375    814.15550352    814.70738924    815.35571559    816.10784746    816.97227384    817.95867924    819.07802210    820.34261915    821.76623423    823.36416939    825.15335522    827.15243662    829.38184955    831.86388462    834.62273598    837.68454056    841.07742622    844.83160801    848.97959184
